"","...1.x","Data Venda","User ID","Product ID","Product Name","Brand","Category","Price","Rating","Color","Size","Unique ID","...1.y","Motivo devolução"
"1055",1055,"9/26/2022",55,491,"Dress","Zara","Kids' Fashion",47,2.28848866237611,"Black","M","ID541441441",NA,NA
"1056",1056,"9/21/2022",12,94,"Shoes","Zara","Women's Fashion",52,2.16440992190802,"Yellow","XL","ID183783784",NA,NA
"1057",1057,"8/10/2022",87,353,"Sweater","Nike","Women's Fashion",49,2.48471334061,"Blue","M","ID417117117",NA,NA
"1058",1058,"12/18/2022",10,553,"Shoes","Adidas","Men's Fashion",39,1.85730580298142,"Green","XL","ID597297297",58,"Arrependimento"
"1059",1059,"12/10/2022",76,470,"T-shirt","Adidas","Kids' Fashion",62,3.02110340730859,"Blue","S","ID522522522",NA,NA
"1060",1060,"8/12/2022",72,854,"T-shirt","Adidas","Kids' Fashion",47,2.65019354396441,"Green","M","ID868468468",NA,NA
"1061",1061,"7/8/2022",21,87,"Shoes","Nike","Men's Fashion",52,2.33002063921136,"Red","S","ID177477477",NA,NA
"1062",1062,"1/10/2022",34,654,"Shoes","Zara","Kids' Fashion",34,2.1267172413034,"Blue","S","ID688288288",NA,NA
"1063",1063,"4/16/2022",94,828,"Sweater","H&M","Women's Fashion",65,3.06454617697645,"Green","S","ID845045044",NA,NA
"1064",1064,"3/7/2022",100,870,"Jeans","Nike","Kids' Fashion",48,2.85332624639384,"Yellow","S","ID882882882",NA,NA
"1065",1065,"5/21/2022",76,783,"Jeans","H&M","Women's Fashion",31,2.27852721695298,"Red","S","ID804504504",301,"Arrependimento"
"1066",1066,"11/24/2022",11,640,"T-shirt","Zara","Kids' Fashion",39,2.37921962857102,"Red","S","ID675675675",NA,NA
"1067",1067,"12/25/2022",74,48,"T-shirt","Gucci","Kids' Fashion",52,2.39983656364478,"Green","M","ID142342342",209,"Arrependimento"
"1068",1068,"1/12/2022",2,850,"T-shirt","Nike","Kids' Fashion",76,3.45714383989117,"Yellow","L","ID864864864",75,"Arrependimento"
"1069",1069,"10/21/2022",72,525,"T-shirt","Adidas","Kids' Fashion",41,2.22399905414197,"Blue","M","ID572072072",NA,NA
"1070",1070,"1/10/2022",13,827,"Shoes","Nike","Women's Fashion",60,2.95633824947168,"Red","XL","ID844144143",194,"Produto com defeito"
"1071",1071,"9/20/2022",2,674,"Shoes","Adidas","Kids' Fashion",62,2.96850483176417,"Green","L","ID706306306",239,"Produto com defeito"
"1072",1072,"1/3/2022",68,262,NA,"Gucci","Women's Fashion",62,2.91200947451561,"Blue","S","ID335135135",NA,NA
"1073",1073,"7/12/2022",78,946,"Sweater","H&M","Women's Fashion",25,1.81937248773612,"Red","S","ID951351350",163,"Arrependimento"
"1074",1074,"11/13/2022",26,579,"Shoes","Gucci","Women's Fashion",34,2.02908093135776,"White","XL","ID620720720",NA,NA
"1075",1075,"6/9/2022",71,102,"Sweater","Gucci","Kids' Fashion",61,2.64997400636135,"Red","S","ID190990991",NA,NA
"1076",1076,"10/23/2022",29,592,"Jeans","Nike","Kids' Fashion",33,2.15979779027915,NA,"M","ID632432432",188,"Arrependimento"
"1077",1077,"9/16/2022",50,531,"Dress","H&M","Women's Fashion",45,2.2057227617174,"Green","L","ID577477477",NA,NA
"1078",1078,"2/22/2022",4,973,"Jeans","H&M","Kids' Fashion",19,1.72714776465929,"Red","L","ID975675675",NA,NA
"1079",1079,"12/21/2022",52,348,"Shoes","Zara","Kids' Fashion",61,2.92627580085122,"Blue","XL","ID412612612",NA,NA
"1080",1080,"3/7/2022",48,670,"T-shirt","Gucci",NA,41,2.10748612402835,"Yellow","M","ID702702702",NA,NA
"1081",1081,"10/25/2022",11,675,"Sweater","Nike","Kids' Fashion",53,2.27595990484863,"Green","XL","ID707207207",103,"Produto com defeito"
"1082",1082,"12/24/2022",25,713,"Jeans","Gucci","Men's Fashion",55,2.53012507411268,"Blue","XL","ID741441441",NA,NA
"1083",1083,"1/18/2022",35,651,"Shoes","Gucci","Men's Fashion",48,2.0857952390493,"Yellow","XL","ID685585585",3,"Produto com defeito"
"1084",1084,"1/6/2022",37,685,"Jeans","Nike","Men's Fashion",72,2.89843257225432,"White","M","ID716216216",73,"Arrependimento"
"1085",1085,"11/25/2022",99,158,"Shoes","Adidas","Men's Fashion",53,2.76151536798885,"Blue","M","ID241441441",NA,NA
"1086",1086,"1/2/2022",45,557,"Shoes","Adidas","Women's Fashion",22,1.85533374613438,"Black","M","ID600900900",126,"Não informado"
"1087",1087,"9/30/2022",94,135,"Dress","Adidas","Kids' Fashion",24,1.87978695224244,"Blue","L","ID220720721",NA,NA
"1088",1088,"2/25/2022",65,631,"T-shirt","Zara","Kids' Fashion",68,3.16771739137658,"White","S","ID667567567",NA,NA
"1089",1089,"9/20/2022",46,435,"T-shirt","Adidas","Men's Fashion",43,2.53379569504461,"Blue","XL","ID490990991",NA,NA
"1090",1090,"1/26/2022",61,627,"T-shirt","Adidas","Men's Fashion",49,2.59106207075942,"Green","M","ID663963963",220,"Produto com defeito"
"1091",1091,"12/15/2022",68,237,"Shoes","Adidas","Men's Fashion",35,2.05767959217977,"White","S","ID312612612",NA,NA
"1092",1092,"1/10/2022",9,78,"T-shirt","Nike","Men's Fashion",43,2.29025271023869,"White","XL","ID169369369",84,"Arrependimento"
"1093",1093,"11/8/2022",20,808,"T-shirt","Adidas","Women's Fashion",63,3.39453602541069,"Yellow","L","ID827027026",NA,NA
"1094",1094,"8/25/2022",24,463,"Dress","Adidas","Men's Fashion",66,2.96838436478517,"Blue","M","ID516216216",NA,NA
"1095",1095,"2/25/2022",NA,382,"T-shirt","Gucci","Men's Fashion",32,1.91502348966247,"Yellow","M","ID443243243",NA,NA
"1096",1096,"11/8/2022",52,101,"Jeans","Zara","Women's Fashion",45,2.55567030038418,"Green","XL","ID190090090",125,"Arrependimento"
"1097",1097,"1/4/2022",8,193,"T-shirt","H&M","Women's Fashion",71,3.01966432440472,"White","L","ID272972973",NA,NA
"1098",1098,"9/22/2022",34,328,"Jeans","Adidas","Kids' Fashion",64,2.7199651101752,"Blue","L","ID394594594",83,"Produto com defeito"
"1099",1099,"1/22/2022",26,26,"Dress","Gucci","Women's Fashion",72,3.02603203457844,"Green","S","ID122522522",NA,NA
"1100",1100,"12/29/2022",41,312,"Jeans","Zara","Men's Fashion",68,2.93549343003492,"White","S","ID380180180",NA,NA
